CASE_ID,ACHA,AIU_CHILD,AIU_PARENT,CYF_KPL,CYF_PL_O,DA,DPW_FS,DPW_GA,DPW_SSI,DPW_TANF,EI,FSC,HACP,HH,IL_CHILD,JPO,JPO_CHILD,JPO_KPL,JPO_PL_O,MH,ID,nClose,Duration,place_Y
60744,0,0,0,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,91,T
60745,0,0,0,1,0,0,1,0,-1,0,0,1,0,0,1,0,0,0,0,-1,0,1,397,T
60747,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,31,F
60750,1,0,0,0,-1,-1,1,0,-1,1,0,-1,-1,0,0,-1,0,0,-1,-1,0,1,60,F
60752,0,1,0,0,0,1,-1,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,1,182,F
60753,0,0,0,0,-1,-1,1,0,1,1,0,-1,0,0,0,-1,0,0,-1,-1,0,1,31,F
60755,-1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,91,F
60756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,60,F
60760,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,1,31,F
60762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,305,F
60764,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,397,F
60766,0,0,0,0,1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,1,121,F
60767,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,182,F
60770,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,F
60771,0,0,0,0,1,-1,1,0,0,1,0,1,0,0,0,-1,0,0,-1,-1,0,1,60,F
60772,0,0,0,1,-1,-1,1,0,-1,1,0,0,0,0,0,-1,0,0,-1,-1,0,1,397,T
60774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,F
60777,0,0,0,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,0,1,335,F
60781,0,0,0,0,0,1,1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,305,F
60782,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,274,F
60787,0,0,0,0,0,1,1,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,152,F
60788,1,0,0,1,0,-1,-1,0,0,1,1,1,0,0,0,-1,0,0,-1,1,0,1,152,T
60789,0,0,0,0,0,-1,-1,-1,1,-1,0,0,0,-1,0,-1,0,0,0,1,0,1,397,F
60793,1,0,0,0,0,-1,-1,-1,1,-1,0,-1,0,0,0,-1,0,0,-1,-1,0,1,366,F
60794,1,0,-1,-1,0,1,-1,0,-1,-1,1,-1,0,0,1,0,1,0,0,1,0,1,366,F
60799,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,213,F
60806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,213,F
60807,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,121,F
60811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,F
60814,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,91,F
60817,0,0,0,0,0,0,1,0,1,1,0,-1,-1,-1,0,0,0,0,0,0,0,2,184,F
60818,0,-1,0,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,121,F
60820,0,0,0,0,0,-1,1,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,397,F
60821,-1,0,0,0,-1,-1,1,0,1,-1,0,0,0,0,1,0,0,0,0,-1,0,1,31,F
60822,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,366,F
60823,-1,0,0,0,1,0,1,0,-1,-1,-1,0,0,-1,0,0,0,0,0,1,0,1,366,F
60825,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,366,F
60829,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,1,31,F
60836,1,0,0,0,0,-1,1,0,1,1,0,-1,0,1,0,0,0,0,0,1,0,1,121,F
60838,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,0,2,0,F
60839,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,151,F
60841,0,0,0,0,0,1,1,0,1,-1,0,1,0,0,-1,1,0,0,0,1,0,1,29,F
60842,0,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,1,0,1,274,F
60843,0,-1,-1,0,0,-1,1,-1,1,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,60,F
60847,0,0,0,0,0,0,1,0,-1,1,0,0,1,0,0,0,0,0,0,1,0,1,304,F
60850,0,0,0,0,0,-1,1,0,1,0,0,1,0,-1,0,0,0,0,0,-1,0,1,274,F
60852,0,0,0,0,0,1,-1,-1,0,1,1,-1,0,1,0,0,0,0,0,1,0,1,397,F
60853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,F
60854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,91,F
60856,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,397,F
60857,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,244,F
60859,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,182,F
60862,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,366,F
60863,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,366,F
60864,0,0,0,0,0,-1,-1,0,0,-1,0,1,0,0,0,-1,-1,0,0,1,0,2,61,F
60869,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,F
60870,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,366,F
60871,0,0,0,1,0,1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,1,366,T
60872,1,0,0,0,0,0,-1,0,0,1,0,0,-1,-1,0,0,0,0,0,-1,0,1,90,F
60873,-1,0,-1,0,0,0,1,0,-1,1,0,-1,-1,0,0,-1,0,0,-1,-1,0,1,121,F
60874,0,0,0,0,0,1,1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,1,0,1,121,F
60875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,F
60876,0,0,0,0,0,-1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,1,121,F
60877,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,60,F
60878,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,366,T
60882,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,366,F
60883,-1,0,0,0,1,-1,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,0,-1,-1,0,2,30,F
60884,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,1,0,1,90,F
60885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,F
60888,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,184,F
60889,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60,F
60890,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,366,T
60893,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,1,182,F
60895,0,0,0,-1,-1,-1,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,1,0,1,243,F
60896,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,1,0,1,0,0,1,0,1,366,F
60897,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,151,F
60900,-1,0,0,0,1,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,276,F
60901,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,F
60902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,366,F
60903,0,0,0,0,0,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,1,366,F
60904,1,0,0,0,0,1,1,-1,1,1,-1,0,1,-1,0,0,0,0,0,-1,0,1,60,F
60906,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,1,-1,0,0,0,-1,0,1,274,F
60907,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,0,0,0,0,0,0,0,-1,0,1,366,F
60908,0,-1,-1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,60,F
60909,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,366,F
60914,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,366,F
60915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,153,F
60916,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,1,90,F
60919,0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0,0,0,0,0,1,0,1,366,F
60920,0,0,0,0,-1,-1,-1,0,-1,-1,0,1,-1,0,1,0,0,0,0,-1,0,1,337,F
60921,0,0,0,0,0,-1,-1,-1,1,-1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,F
60923,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,31,F
60925,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,122,F
60928,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,122,F
60929,0,0,0,0,0,1,-1,-1,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,1,337,F
60930,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1,0,1,1,-1,-1,0,1,0,1,397,F
60932,0,0,0,1,0,1,-1,0,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,1,337,T
60937,0,0,0,0,0,1,1,-1,-1,0,1,-1,1,-1,0,0,0,0,0,1,0,1,274,F
60938,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,F
60943,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,337,F
60945,1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61,F
60946,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,-1,0,0,0,1,0,1,337,F
60948,0,0,0,1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1,-1,0,1,337,T
60949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,337,T
60950,-1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,2,153,F
60951,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,61,F
60953,0,0,0,0,-1,-1,-1,-1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,1,0,1,337,F
60961,-1,0,0,0,0,1,1,0,-1,-1,0,-1,0,-1,1,0,0,0,0,1,0,1,31,F
60962,0,0,0,0,0,-1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,-1,0,1,122,F
60964,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,0,1,0,1,92,F
60966,0,0,0,0,-1,-1,-1,0,1,1,-1,0,1,0,0,0,0,0,0,1,0,1,92,F
60967,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,61,F
60968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,F
60969,0,0,0,1,-1,1,-1,0,-1,-1,1,0,0,0,0,-1,0,0,0,1,0,1,337,T
60970,-1,0,0,0,0,-1,-1,0,1,-1,-1,-1,1,0,0,0,0,0,0,-1,0,1,61,F
60971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,F
60972,0,0,0,0,0,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,1,0,F
60975,0,-1,-1,0,0,-1,-1,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,61,F
60978,1,0,0,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,0,0,0,0,0,-1,0,3,153,F
60979,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337,T
60980,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,F
60983,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,122,F
60984,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,153,F
60986,0,-1,0,0,0,-1,1,-1,1,1,-1,0,0,0,0,-1,0,0,-1,1,0,1,153,F
60988,-1,0,0,0,0,0,1,0,-1,0,0,-1,0,1,0,0,0,0,0,-1,0,1,245,F
60989,-1,1,0,0,0,0,1,0,1,1,0,-1,0,1,0,0,0,0,0,1,0,1,31,F
60990,0,1,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,0,0,0,1,0,1,337,F
60991,0,0,0,0,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,245,F
60994,-1,0,0,0,0,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,-1,0,1,337,F
60995,0,0,0,0,0,1,1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,1,214,F
60996,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,31,F
60998,0,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,F
61000,0,0,0,0,0,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,337,F
61002,0,0,0,0,-1,-1,1,0,-1,1,0,0,0,0,0,-1,0,0,-1,1,0,1,337,F
61003,0,-1,0,0,0,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,0,1,0,1,337,F
61005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,F
61006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,337,F
61010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,F
61011,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,0,-1,0,0,0,1,0,1,337,F
61014,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,2,62,F
61015,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,153,F
61020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,122,F
61022,0,0,0,0,-1,-1,1,0,1,-1,0,0,0,0,1,-1,0,0,0,1,0,1,122,F
61023,0,0,0,1,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,1,0,1,337,T
61024,-1,0,0,0,-1,-1,1,0,1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,1,122,F
61025,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,0,1,337,F
61026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,F
61029,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,337,F
61033,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,337,F
61035,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,91,F
61037,-1,-1,-1,1,0,0,1,0,0,1,0,-1,0,1,0,0,0,0,0,-1,0,1,306,T
61039,0,0,0,0,0,-1,1,0,0,1,0,1,0,0,0,-1,0,0,0,1,0,1,214,F
61040,0,0,0,0,1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,0,0,0,-1,0,1,61,F
61041,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,61,F
61043,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,337,T
61044,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,31,F
61045,0,0,0,-1,-1,-1,1,-1,1,-1,0,-1,1,-1,1,-1,0,0,0,1,0,1,337,F
61047,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,1,184,F
61053,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,F
61054,0,0,0,0,-1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,1,214,F
61055,0,-1,-1,0,0,0,1,-1,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,61,F
61056,0,0,0,0,0,0,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,31,F
61057,-1,0,0,0,1,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,306,F
61058,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,91,F
61060,1,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,0,1,91,F
61061,-1,0,0,0,1,-1,1,0,1,1,1,0,-1,0,0,0,0,0,0,1,0,1,30,F
61062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,F
61063,-1,0,0,1,-1,-1,1,0,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,1,337,T
61064,0,0,0,0,1,0,1,0,1,-1,1,0,1,-1,0,0,0,0,0,-1,0,1,306,F
61065,0,0,0,1,0,-1,1,-1,0,1,0,0,0,1,0,0,0,0,0,-1,0,1,306,T
61066,1,0,0,0,-1,1,1,0,-1,-1,1,-1,0,0,0,-1,-1,0,0,-1,0,1,183,F
61067,-1,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,1,91,F
61068,0,0,0,0,0,0,1,0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,1,306,F
61071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,306,F
61073,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,1,306,F
61074,-1,0,0,0,1,1,1,0,-1,-1,0,-1,-1,-1,0,-1,0,0,-1,1,0,1,91,F
61080,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,183,F
61083,-1,-1,-1,0,-1,1,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,1,-1,2,215,F
61084,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,306,F
61085,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,30,F
61086,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,F
61089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,153,F
61095,0,0,0,0,0,1,-1,-1,1,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,153,F
61096,0,0,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,0,0,1,0,2,62,F
61100,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1,306,F
61101,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,306,T
61103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,122,F
61104,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,1,122,F
61106,-1,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0,0,1,1,0,-1,0,1,0,F
61109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,122,T
61110,0,0,-1,0,-1,-1,1,-1,0,1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,1,214,F
61111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244,F
61112,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,306,F
61115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,F
61116,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,214,F
61117,-1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,0,1,306,T
61118,0,0,0,0,0,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,1,0,1,91,F
61119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T
61120,-1,0,0,-1,-1,1,1,0,0,0,0,-1,0,1,1,1,0,0,0,1,0,1,306,F
61121,-1,-1,-1,0,1,1,1,0,1,0,0,-1,0,-1,0,-1,1,0,0,1,0,1,92,F
61122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,91,F
61123,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,F
61128,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,306,F
61129,0,0,0,1,0,-1,1,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,306,T
61130,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,0,1,61,F
61133,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,122,F
61134,-1,-1,-1,0,1,-1,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,31,F
61135,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,61,F
61136,0,0,-1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,121,F
61137,0,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,61,F
61142,0,0,0,0,-1,-1,1,0,0,1,0,1,0,0,-1,0,0,0,0,-1,0,1,183,F
61144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,306,F
61145,0,0,0,1,0,0,1,0,-1,-1,0,-1,0,0,0,0,0,0,-1,1,0,1,306,T
61146,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,61,F
61148,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,1,0,-1,0,0,-1,-1,0,1,306,F
61151,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,275,T
61152,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,-1,0,-1,-1,0,1,244,T
61156,-1,0,0,1,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,306,T
61158,1,-1,-1,-1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,92,F
61159,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,61,F
61160,0,0,0,1,0,0,1,0,1,0,-1,0,1,0,0,0,0,0,0,1,0,1,306,T
61162,0,0,0,0,0,1,-1,-1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,306,F
61163,1,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,1,306,F
61164,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,1,0,1,91,F
61166,0,0,0,0,0,0,1,0,0,-1,-1,0,1,0,0,-1,0,0,0,-1,0,1,306,F
61167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,214,F
61168,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,214,F
61170,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,92,F
61171,-1,0,0,0,0,0,-1,0,1,-1,1,-1,1,0,0,0,0,0,0,-1,0,1,61,F
61175,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,123,F
61176,1,0,0,0,0,0,1,0,-1,1,0,0,0,-1,0,0,0,0,0,1,0,1,184,F
61179,0,0,0,0,0,1,-1,-1,-1,1,0,0,0,-1,0,0,0,0,0,-1,0,1,276,F
61180,-1,0,0,-1,0,0,1,0,1,-1,0,0,0,0,1,0,0,0,0,1,0,1,31,F
61181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,1,184,F
61186,0,0,0,1,-1,-1,1,0,0,1,0,1,-1,-1,1,-1,1,0,-1,1,0,1,214,T
61190,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,276,F
61191,0,-1,1,1,0,1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,276,T
61192,0,0,0,-1,-1,-1,-1,0,0,-1,0,1,-1,0,-1,1,-1,-1,0,-1,0,1,276,F
61198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,F
61200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,F
61206,0,0,0,0,-1,0,1,0,-1,0,0,0,1,-1,0,1,0,0,0,-1,0,1,31,F
61208,0,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,276,F
61210,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,123,F
61212,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,F
61214,0,0,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,123,F
61215,-1,0,0,1,-1,-1,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,1,276,T
61216,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,214,F
61217,-1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,-1,0,0,-1,1,0,1,245,T
61218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,92,F
61219,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,92,F
61220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,276,F
61224,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,1,153,F
61227,0,0,0,-1,0,-1,-1,0,1,-1,0,0,0,0,0,1,1,-1,0,1,0,1,0,F
61235,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,-1,-1,0,1,0,1,153,F
61240,0,0,0,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,1,276,F
